date,_id,date,code,close,vol,amount,delta,insert_time,ma5,ma20,ma60,macd,signal,rsi,volatility,vol_change,target_1,target_2,target_3,target_4,target_5
2021-02-10,68505d6d34a7c6e6d373b1a8,2021-02-10,510500,6.127,3200107,2293422496.0,1.16,2025-06-17 02:07:41.174,5.9858,6.0713,6.006683333333333,-0.007481089584758571,0.0008274917806409877,44.629014396456235,0.10363300632525084,0.18098464254635394,0.0153,0.0146,-0.0095,-0.0027,-0.0132
2021-02-18,68505d6d34a7c6e6d373b1a9,2021-02-18,510500,6.221,1296603,950397872.0,1.53,2025-06-17 02:07:41.174,6.0396,6.07935,6.011683333333333,0.00801475255119577,0.0022649439347519444,49.39271255060731,0.10883172670159996,-0.5948251105353665,0.0146,-0.0095,-0.0027,-0.0132,-0.0052
2021-02-19,68505d6d34a7c6e6d373b1aa,2021-02-19,510500,6.312,1877315,1377639328.0,1.46,2025-06-17 02:07:41.174,6.13,6.093100000000001,6.017633333333333,0.027323292657129628,0.007276613679227481,53.22731524789523,0.1199986403432157,0.44787186208885843,-0.0095,-0.0027,-0.0132,-0.0052,-0.0227
2021-02-22,68505d6d34a7c6e6d373b1ab,2021-02-22,510500,6.252,2075321,1551576352.0,-0.95,2025-06-17 02:07:41.174,6.1938,6.100099999999999,6.021716666666666,0.03735336490357799,0.013291963924097584,55.13565891472868,0.12513272953152602,0.1054729760322588,-0.0027,-0.0132,-0.0052,-0.0227,0.0182
2021-02-23,68505d6d34a7c6e6d373b1ac,2021-02-23,510500,6.235,2332911,1718795040.0,-0.27,2025-06-17 02:07:41.174,6.2294,6.107950000000001,6.024749999999999,0.04342987888693717,0.0193195469166655,53.578336557060005,0.128551228780836,0.12412055773540565,-0.0132,-0.0052,-0.0227,0.0182,-0.0079
2021-02-24,68505d6d34a7c6e6d373b1ad,2021-02-24,510500,6.153,3450542,2511099472.0,-1.32,2025-06-17 02:07:41.174,6.2346,6.1088499999999994,6.02645,0.04115444250481648,0.023686526034295698,55.566700100300885,0.12881331861512535,0.4790714262138589,-0.0052,-0.0227,0.0182,-0.0079,0.0137
2021-02-25,68505d6d34a7c6e6d373b1ae,2021-02-25,510500,6.121,1718780,1242338560.0,-0.52,2025-06-17 02:07:41.174,6.2146,6.1037,6.0292666666666666,0.03634999015409779,0.026219218858256118,58.873538788522886,0.12599544686848438,-0.5018811537433829,-0.0227,0.0182,-0.0079,0.0137,-0.0175
2021-02-26,68505d6d34a7c6e6d373b1af,2021-02-26,510500,5.982,2449627,1734641680.0,-2.27,2025-06-17 02:07:41.174,6.1486,6.091150000000001,6.030083333333334,0.02108325409408618,0.02519202590542213,49.2767598842816,0.12493462500974538,0.42521265083373083,0.0182,-0.0079,0.0137,-0.0175,0.0017
2021-03-01,68505d6d34a7c6e6d373b1b0,2021-03-01,510500,6.091,1822035,1301581216.0,1.82,2025-06-17 02:07:41.174,6.1164000000000005,6.08355,6.032283333333334,0.01757702778958503,0.023669026282254712,51.60993560257591,0.11972577218930586,-0.25619900499137216,-0.0079,0.0137,-0.0175,0.0017,-0.0247
2021-03-02,68505d6d34a7c6e6d373b1b1,2021-03-02,510500,6.043,2770719,1977737072.0,-0.79,2025-06-17 02:07:41.174,6.078,6.0784,6.0344500000000005,0.010800616550565856,0.021095344335916942,51.0928961748634,0.11911180064393813,0.5206727642443751,0.0137,-0.0175,0.0017,-0.0247,-0.0231
2021-03-03,68505d6d34a7c6e6d373b1b2,2021-03-03,510500,6.126,1568877,1126931504.0,1.37,2025-06-17 02:07:41.174,6.0725999999999996,6.07665,6.036366666666667,0.011989461117709155,0.019274167692275385,57.80969479353683,0.11808706645169718,-0.43376538725146796,-0.0175,0.0017,-0.0247,-0.0231,-0.0108
2021-03-04,68505d6d34a7c6e6d373b1b3,2021-03-04,510500,6.019,2812606,1999600496.0,-1.75,2025-06-17 02:07:41.174,6.0522,6.0755,6.036416666666667,0.004248647475241896,0.016269063648868688,57.041629760850306,0.11855334131458184,0.7927511207060847,0.0017,-0.0247,-0.0231,-0.0108,0.0276
2021-03-05,68505d6d34a7c6e6d373b1b4,2021-03-05,510500,6.029,2768024,1961422256.0,0.17,2025-06-17 02:07:41.174,6.0616,6.07925,6.0362833333333334,-0.0010667893953550944,0.012801893040023934,54.502814258911826,0.11565869708126582,-0.01585078037947729,-0.0247,-0.0231,-0.0108,0.0276,0.0009
2021-03-08,68505d6d34a7c6e6d373b1b5,2021-03-08,510500,5.88,3019165,2124344112.0,-2.47,2025-06-17 02:07:41.174,6.019399999999999,6.0734,6.033283333333333,-0.017105188203996313,0.006820476791219885,41.88817598533454,0.12277767669550695,0.09072934338719607,-0.0231,-0.0108,0.0276,0.0009,-0.0068
2021-03-09,68505d6d34a7c6e6d373b1b6,2021-03-09,510500,5.744,5123328,3495302720.0,-2.31,2025-06-17 02:07:41.174,5.9596,6.0578,6.028766666666667,-0.04032495720559215,-0.002608610008142522,33.4485738980121,0.14322363815489783,0.6969354109497163,-0.0108,0.0276,0.0009,-0.0068,0.0005
2021-03-10,68505d6d34a7c6e6d373b1b7,2021-03-10,510500,5.682,2454399,1659860976.0,-1.08,2025-06-17 02:07:41.174,5.8708,6.0409500000000005,6.023349999999999,-0.06300340919025516,-0.01468756984456505,26.04444444444445,0.1660356572357071,-0.5209365865312547,0.0276,0.0009,-0.0068,0.0005,0.006
2021-03-11,68505d6d34a7c6e6d373b1b8,2021-03-11,510500,5.839,2423148,1649449760.0,2.76,2025-06-17 02:07:41.174,5.8347999999999995,6.0353,6.022149999999999,-0.06752922303361952,-0.025255900482375946,30.142737195633913,0.17106819200482118,-0.012732648603588914,0.0009,-0.0068,0.0005,0.006,0.0075
2021-03-12,68505d6d34a7c6e6d373b1b9,2021-03-12,510500,5.844,2201418,1509171376.0,0.09,2025-06-17 02:07:41.174,5.7978000000000005,6.0344999999999995,6.020866666666667,-0.06990666438630022,-0.03418605326316081,32.04225352112678,0.17196618394632565,-0.09150493490286193,-0.0068,0.0005,0.006,0.0075,-0.0083
2021-03-15,68505d6d34a7c6e6d373b1ba,2021-03-15,510500,5.804,2174574,1487904624.0,-0.68,2025-06-17 02:07:41.174,5.7826,6.02805,6.020566666666666,-0.07416355815963893,-0.04218155424245643,31.406384814495254,0.17827697994681233,-0.012193958621215972,0.0005,0.006,0.0075,-0.0083,0.0132
2021-03-16,68505d6d34a7c6e6d373b1bb,2021-03-16,510500,5.807,1877721,1286042592.0,0.05,2025-06-17 02:07:41.174,5.7952,6.01555,6.019583333333333,-0.07641424635060723,-0.049028092664086594,33.98148148148151,0.18478592877622668,-0.13651087523349403,0.006,0.0075,-0.0083,0.0132,-0.0118
2021-03-17,68505d6d34a7c6e6d373b1bc,2021-03-17,510500,5.842,1653680,1133828496.0,0.6,2025-06-17 02:07:41.174,5.8271999999999995,6.0013,6.019083333333333,-0.07451476563013415,-0.05412542725729611,37.119113573407155,0.1867179409529049,-0.11931538284974175,0.0075,-0.0083,0.0132,-0.0118,-0.0111
2021-03-18,68505d6d34a7c6e6d373b1bd,2021-03-18,510500,5.886,1614663,1120029808.0,0.75,2025-06-17 02:07:41.174,5.8366,5.9845500000000005,6.019683333333334,-0.06866742585620056,-0.057033826977077,45.14170040485829,0.18090750035368489,-0.023594044797058733,-0.0083,0.0132,-0.0118,-0.0111,0.0024
2021-03-19,68505d6d34a7c6e6d373b1be,2021-03-19,510500,5.837,1525770,1050390624.0,-0.83,2025-06-17 02:07:41.174,5.8352,5.9608,6.01825,-0.06721247388680851,-0.059069556359023306,36.31465517241377,0.16624161237252863,-0.055053593226574216,0.0132,-0.0118,-0.0111,0.0024,0.0135
2021-03-22,68505d6d34a7c6e6d373b1bf,2021-03-22,510500,5.914,1751034,1218235536.0,1.32,2025-06-17 02:07:41.174,5.8572,5.9439,6.0184500000000005,-0.059164149991850934,-0.059088475085588836,43.26018808777427,0.15161755904423976,0.1476395524882519,-0.0118,-0.0111,0.0024,0.0135,0.0
2021-03-23,68505d6d34a7c6e6d373b1c0,2021-03-23,510500,5.844,2012770,1391229120.0,-1.18,2025-06-17 02:07:41.174,5.8646,5.92435,6.015866666666667,-0.057768293379084845,-0.05882443874428804,35.06355932203388,0.1365681919505358,0.1494751101349261,-0.0111,0.0024,0.0135,0.0,0.0036
2021-03-24,68505d6d34a7c6e6d373b1c1,2021-03-24,510500,5.779,2166433,1481661904.0,-1.11,2025-06-17 02:07:41.174,5.852,5.9056500000000005,6.014183333333333,-0.061201530581287855,-0.05929985711168801,36.6962305986696,0.12900806788319025,0.07634404328363398,0.0024,0.0135,0.0,0.0036,-0.0014
2021-03-25,68505d6d34a7c6e6d373b1c2,2021-03-25,510500,5.793,2139135,1460707360.0,0.24,2025-06-17 02:07:41.174,5.8334,5.88925,6.012183333333334,-0.062077126331375965,-0.0598553109556256,36.97571743929361,0.1207768167890276,-0.012600435831618184,0.0135,0.0,0.0036,-0.0014,0.0071
2021-03-26,68505d6d34a7c6e6d373b1c3,2021-03-26,510500,5.871,1947914,1344134080.0,1.35,2025-06-17 02:07:41.174,5.8402,5.8837,6.012766666666666,-0.055833480536356284,-0.05905094487177174,49.46107784431142,0.11882499294077166,-0.08939174011925377,0.0,0.0036,-0.0014,0.0071,0.0024
2021-03-29,68505d6d34a7c6e6d373b1c4,2021-03-29,510500,5.871,2549110,1763613680.0,0.0,2025-06-17 02:07:41.174,5.8316,5.8727,6.012416666666667,-0.05030545627488703,-0.0573018471523948,59.08440629470677,0.10834549999158634,0.30863580219660625,0.0036,-0.0014,0.0071,0.0024,0.002
2021-03-30,68505d6d34a7c6e6d373b1c5,2021-03-30,510500,5.892,1500819,1040308784.0,0.36,2025-06-17 02:07:41.174,5.8412,5.86515,6.013033333333334,-0.043725887907355876,-0.05458665530338702,65.95744680851062,0.10085595512519897,-0.41123803994335273,-0.0014,0.0071,0.0024,0.002,0.0015
2021-03-31,68505d6d34a7c6e6d373b1c6,2021-03-31,510500,5.884,1878681,1297001808.0,-0.14,2025-06-17 02:07:41.174,5.8622,5.85305,6.01395,-0.03871083134695574,-0.05141149051210077,54.42043222003929,0.08034496348807499,0.25177053328882426,0.0071,0.0024,0.002,0.0015,0.0032
2021-04-01,68505d6d34a7c6e6d373b1c7,2021-04-01,510500,5.926,1341360,933391008.0,0.71,2025-06-17 02:07:41.174,5.888800000000001,5.8484,6.01475,-0.03099007955351496,-0.04732720832038361,57.50915750915748,0.07254791520095713,-0.2860097057456801,0.0024,0.002,0.0015,0.0032,-0.0035
2021-04-02,68505d6d34a7c6e6d373b1c8,2021-04-02,510500,5.94,1237229,866142432.0,0.24,2025-06-17 02:07:41.174,5.9026,5.8439499999999995,6.014233333333333,-0.02347108507656248,-0.042555983671619384,63.07692307692307,0.06298661094153199,-0.07763091191030003,0.002,0.0015,0.0032,-0.0035,-0.0168
2021-04-06,68505d6d34a7c6e6d373b1c9,2021-04-06,510500,5.952,1420583,998068496.0,0.2,2025-06-17 02:07:41.174,5.9188,5.84755,6.012166666666667,-0.016355393277507346,-0.037315865592796975,63.70510396975421,0.06708005821800973,0.14819730219708727,0.0015,0.0032,-0.0035,-0.0168,-0.0032
2021-04-07,68505d6d34a7c6e6d373b1ca,2021-04-07,510500,5.961,1577805,1103514432.0,0.15,2025-06-17 02:07:41.174,5.932600000000001,5.8584000000000005,6.009333333333333,-0.009876086104145365,-0.03182790969506665,61.82902584493046,0.06699913589391891,0.11067427950355602,0.0032,-0.0035,-0.0168,-0.0032,0.0094
2021-04-08,68505d6d34a7c6e6d373b1cb,2021-04-08,510500,5.98,1551707,1090673504.0,0.32,2025-06-17 02:07:41.174,5.9518,5.8732999999999995,6.0069333333333335,-0.0031714883346554146,-0.026096625422984406,59.83263598326362,0.05827258992740867,-0.016540700530166874,-0.0035,-0.0168,-0.0032,0.0094,0.001
2021-04-09,68505d6d34a7c6e6d373b1cc,2021-04-09,510500,5.959,886793,622950144.0,-0.35,2025-06-17 02:07:41.174,5.9584,5.8793,6.003749999999999,0.0004423302976768184,-0.020788834278852163,63.555555555555515,0.06068304193885905,-0.42850486593151926,-0.0168,-0.0032,0.0094,0.001,0.0129
2021-04-12,68505d6d34a7c6e6d373b1cd,2021-04-12,510500,5.859,2586475,1790888368.0,-1.68,2025-06-17 02:07:41.174,5.942200000000001,5.88005,5.998633333333333,-0.004708579096338816,-0.017572783242349496,44.18604651162794,0.060315377283476246,1.9166614982301393,-0.0032,0.0094,0.001,0.0129,0.0105
2021-04-13,68505d6d34a7c6e6d373b1ce,2021-04-13,510500,5.84,1642383,1134006400.0,-0.32,2025-06-17 02:07:41.174,5.9198,5.88185,5.994833333333333,-0.010206202364056338,-0.016099467066690867,49.52606635071085,0.058434196008535236,-0.36501106718603504,0.0094,0.001,0.0129,0.0105,0.002
2021-04-14,68505d6d34a7c6e6d373b1cf,2021-04-14,510500,5.895,1652684,1147757584.0,0.94,2025-06-17 02:07:41.174,5.906599999999999,5.8862499999999995,5.990666666666667,-0.010009682675071296,-0.014881510188366955,64.07766990291256,0.05575309762464292,0.006271984062182767,0.001,0.0129,0.0105,0.002,-0.0026
2021-04-15,68505d6d34a7c6e6d373b1d0,2021-04-15,510500,5.901,1645083,1140598416.0,0.1,2025-06-17 02:07:41.174,5.8908,5.889200000000001,5.987266666666667,-0.009263011321307246,-0.013757810414955014,63.366336633663295,0.054841973936660425,-0.0045991853252043136,0.0129,0.0105,0.002,-0.0026,0.0036
2021-04-16,68505d6d34a7c6e6d373b1d1,2021-04-16,510500,5.977,2505043,1756950000.0,1.29,2025-06-17 02:07:41.174,5.894399999999999,5.89375,5.985883333333334,-0.002509772952160816,-0.011508202922396175,63.18407960199,0.05823263237816483,0.5227456608572334,0.0105,0.002,-0.0026,0.0036,0.0051
2021-04-19,68505d6d34a7c6e6d373b1d2,2021-04-19,510500,6.04,1764843,1254382176.0,1.05,2025-06-17 02:07:41.174,5.9306,5.9039,5.9859333333333336,0.007835468196909723,-0.007639468698534996,68.17204301075262,0.06510630982442375,-0.2954839497765108,0.002,-0.0026,0.0036,0.0051,-0.0043
2021-04-20,68505d6d34a7c6e6d373b1d3,2021-04-20,510500,6.052,1533981,1096416496.0,0.2,2025-06-17 02:07:41.174,5.973,5.9108,5.984933333333333,0.016808685983824567,-0.0027498377620630843,67.54385964912271,0.07305988891606444,-0.13081163593588774,-0.0026,0.0036,0.0051,-0.0043,-0.0003
2021-04-21,68505d6d34a7c6e6d373b1d4,2021-04-21,510500,6.036,912021,648281248.0,-0.26,2025-06-17 02:07:41.174,6.0012,5.9204,5.984233333333334,0.02237107956634876,0.002274345703619285,66.37931034482749,0.07636022662704145,-0.4054548263635599,0.0036,0.0051,-0.0043,-0.0003,0.0074
2021-04-22,68505d6d34a7c6e6d373b1d5,2021-04-22,510500,6.058,1717413,1227097984.0,0.36,2025-06-17 02:07:41.174,6.0326,5.93435,5.98295,0.0282291249137252,0.007465301545640468,64.8648648648648,0.07463403696498874,0.8830849289654514,0.0051,-0.0043,-0.0003,0.0074,0.0003
2021-04-23,68505d6d34a7c6e6d373b1d6,2021-04-23,510500,6.089,902586,645228896.0,0.51,2025-06-17 02:07:41.174,6.055,5.94915,5.9807,0.034969996625615174,0.01296624056163541,66.16052060737523,0.0744773190484122,-0.47445023416033305,-0.0043,-0.0003,0.0074,0.0003,0.0016
2021-04-26,68505d6d34a7c6e6d373b1d7,2021-04-26,510500,6.063,1575532,1134020480.0,-0.43,2025-06-17 02:07:41.174,6.0596000000000005,5.95875,5.977866666666666,0.03777871381726072,0.017928735212760474,61.6842105263157,0.07622741253027167,0.7455754908673522,-0.0003,0.0074,0.0003,0.0016,-0.0033
2021-04-27,68505d6d34a7c6e6d373b1d8,2021-04-27,510500,6.061,1312648,937523072.0,-0.03,2025-06-17 02:07:41.174,6.061400000000001,5.968249999999999,5.974833333333334,0.03938920490681408,0.022220829151571198,60.6837606837606,0.07655467602348272,-0.1668541165777655,0.0074,0.0003,0.0016,-0.0033,-0.0044
2021-04-28,68505d6d34a7c6e6d373b1d9,2021-04-28,510500,6.106,997835,714677488.0,0.74,2025-06-17 02:07:41.174,6.0754,5.97895,5.974166666666667,0.04379184943672865,0.02653503320860269,62.75303643724687,0.08020465598774942,-0.2398304800677714,0.0003,0.0016,-0.0033,-0.0044,0.0031
2021-04-29,68505d6d34a7c6e6d373b1da,2021-04-29,510500,6.108,1012606,728274272.0,0.03,2025-06-17 02:07:41.174,6.0854,5.99015,5.973283333333334,0.04690170655347892,0.03060836787757794,65.68421052631578,0.08187042072373793,0.014803048600219526,0.0016,-0.0033,-0.0044,0.0031,-0.003
2021-04-30,68505d6d34a7c6e6d373b1db,2021-04-30,510500,6.118,1115413,800672160.0,0.16,2025-06-17 02:07:41.174,6.0912,5.999750000000001,5.97455,0.049601432709867055,0.03440698084403576,83.63636363636354,0.08514376387219531,0.10152714876269742,-0.0033,-0.0044,0.0031,-0.003,0.0114
2021-05-06,68505d6d34a7c6e6d373b1dc,2021-05-06,510500,6.098,1312625,946226640.0,-0.33,2025-06-17 02:07:41.174,6.0982,6.00765,5.9769499999999995,0.049555902687552944,0.0374367652127392,83.41968911917083,0.08662519081779299,0.17680625920623116,-0.0044,0.0031,-0.003,0.0114,-0.0114
2021-05-07,68505d6d34a7c6e6d373b1dd,2021-05-07,510500,6.071,1961548,1412608112.0,-0.44,2025-06-17 02:07:41.174,6.1002,6.013599999999999,5.978183333333334,0.04680164523203523,0.0393097412165984,74.58100558659204,0.08668843181494838,0.4943704409103895,0.0031,-0.003,0.0114,-0.0114,0.016
2021-05-10,68505d6d34a7c6e6d373b1de,2021-05-10,510500,6.09,1140243,817974864.0,0.31,2025-06-17 02:07:41.174,6.0969999999999995,6.0200499999999995,5.97875,0.04562606864743213,0.040573006702765146,75.4716981132074,0.08736521950385143,-0.4187024737605197,-0.003,0.0114,-0.0114,0.016,0.0054
2021-05-11,68505d6d34a7c6e6d373b1df,2021-05-11,510500,6.072,1057190,752282720.0,-0.3,2025-06-17 02:07:41.174,6.089799999999999,6.02465,5.979633333333333,0.042749180227616534,0.04100824140773542,65.17571884984014,0.08756728240260342,-0.0728379827808634,0.0114,-0.0114,0.016,0.0054,0.0027
2021-05-12,68505d6d34a7c6e6d373b1e0,2021-05-12,510500,6.141,1058087,760413072.0,1.14,2025-06-17 02:07:41.174,6.0944,6.0337499999999995,5.982783333333333,0.04551231117815835,0.04190905536182001,65.8307210031347,0.0898137693113022,0.0008484756760847034,-0.0114,0.016,0.0054,0.0027,-0.0016
2021-05-13,68505d6d34a7c6e6d373b1e1,2021-05-13,510500,6.071,1425188,1022265632.0,-1.14,2025-06-17 02:07:41.174,6.089,6.04435,5.986300000000001,0.04157445296358908,0.04184213488217383,52.51989389920425,0.08008763292405212,0.34694784077301777,0.016,0.0054,0.0027,-0.0016,-0.0039
2021-05-14,68505d6d34a7c6e6d373b1e2,2021-05-14,510500,6.168,2137629,1544777248.0,1.6,2025-06-17 02:07:41.174,6.1084000000000005,6.0607500000000005,5.990216666666666,0.04575334521184882,0.04262437694810883,64.41048034934495,0.06883150670876759,0.49989264574217573,0.0054,0.0027,-0.0016,-0.0039,-0.0039
2021-05-17,68505d6d34a7c6e6d373b1e3,2021-05-17,510500,6.201,1666054,1218312560.0,0.54,2025-06-17 02:07:41.174,6.130599999999999,6.0760499999999995,5.992616666666667,0.05113847907915314,0.044327197374317694,65.2452025586353,0.06388021273412708,-0.22060656924096744,0.0027,-0.0016,-0.0039,-0.0039,0.0029
2021-05-18,68505d6d34a7c6e6d373b1e4,2021-05-18,510500,6.218,1436336,1051170384.0,0.27,2025-06-17 02:07:41.174,6.1598,6.0919,5.994133333333334,0.056130951720726685,0.046687948243599495,64.17582417582406,0.05713133530466893,-0.13788148523397203,-0.0016,-0.0039,-0.0039,0.0029,0.011
2021-05-19,68505d6d34a7c6e6d373b1e5,2021-05-19,510500,6.208,890060,649989504.0,-0.16,2025-06-17 02:07:41.174,6.1732,6.10345,5.993916666666666,0.05860504337186523,0.049071367269252646,66.51480637813214,0.05601924011594974,-0.3803260518430228,-0.0039,-0.0039,0.0029,0.011,0.0016
2021-05-20,68505d6d34a7c6e6d373b1e6,2021-05-20,510500,6.184,966255,702869936.0,-0.39,2025-06-17 02:07:41.174,6.1958,6.11065,5.991783333333333,0.05796104060997287,0.050849301937396695,63.3405639913232,0.05668497898134875,0.08560658831988865,-0.0039,0.0029,0.011,0.0016,0.0085
2021-05-21,68505d6d34a7c6e6d373b1e7,2021-05-21,510500,6.16,941467,684282096.0,-0.39,2025-06-17 02:07:41.174,6.1942,6.1160499999999995,5.99025,0.05488142544769392,0.05165572663945614,56.136363636363654,0.05594308668083324,-0.025653683551443485,0.0029,0.011,0.0016,0.0085,-0.0005
2021-05-24,68505d6d34a7c6e6d373b1e8,2021-05-24,510500,6.178,938705,682052544.0,0.29,2025-06-17 02:07:41.174,6.1896,6.123150000000001,5.9893,0.05327908963168859,0.05198039923790263,57.67543859649123,0.0542336805433128,-0.0029337193974935394,0.011,0.0016,0.0085,-0.0005,0.0073
2021-05-25,68505d6d34a7c6e6d373b1e9,2021-05-25,510500,6.246,1430926,1049854144.0,1.1,2025-06-17 02:07:41.174,6.195200000000001,6.13255,5.99085,0.05684103063474222,0.05295252551727055,62.451361867704264,0.05847399331966295,0.5243617536925871,0.0016,0.0085,-0.0005,0.0073,0.0016
2021-05-26,68505d6d34a7c6e6d373b1ea,2021-05-26,510500,6.256,2379804,1752284864.0,0.16,2025-06-17 02:07:41.174,6.2048000000000005,6.1409,5.9931,0.05978168491765068,0.054318357397346584,65.67460317460319,0.0636246393848596,0.6631216429081588,0.0085,-0.0005,0.0073,0.0016,-0.0063
2021-05-27,68505d6d34a7c6e6d373b1eb,2021-05-27,510500,6.309,2050011,1518529904.0,0.85,2025-06-17 02:07:41.174,6.2298,6.1532,5.99855,0.06563226380120835,0.05658113867811894,72.45283018867927,0.07111044042089515,-0.13857989985729913,-0.0005,0.0073,0.0016,-0.0063,-0.0021
2021-05-28,68505d6d34a7c6e6d373b1ec,2021-05-28,510500,6.306,1689170,1255373248.0,-0.05,2025-06-17 02:07:41.174,6.2589999999999995,6.165450000000001,6.002133333333333,0.06922878841024982,0.05911066862454512,71.01167315175098,0.07536680478280686,-0.17601905550750707,0.0073,0.0016,-0.0063,-0.0021,0.0048
2021-05-31,68505d6d34a7c6e6d373b1ed,2021-05-31,510500,6.352,1515914,1131529216.0,0.73,2025-06-17 02:07:41.174,6.2938,6.17775,6.0072833333333335,0.07492716195396998,0.062273967290430096,75.83025830258302,0.08465526066291938,-0.10256871718062721,0.0016,-0.0063,-0.0021,0.0048,0.0028
2021-06-01,68505d6d34a7c6e6d373b1ee,2021-06-01,510500,6.362,2568562,1915299152.0,0.16,2025-06-17 02:07:41.174,6.317,6.19045,6.011216666666667,0.07933554963689637,0.06568628375972335,72.87784679089026,0.09234402211873262,0.6943982310342143,-0.0063,-0.0021,0.0048,0.0028,-0.0038
2021-06-02,68505d6d34a7c6e6d373b1ef,2021-06-02,510500,6.322,1552095,1159681552.0,-0.63,2025-06-17 02:07:41.174,6.3302,6.20065,6.016266666666667,0.07869442261198856,0.0682879115301764,77.70419426048566,0.09514436399499739,-0.39573387755483413,-0.0021,0.0048,0.0028,-0.0038,-0.0009
2021-06-03,68505d6d34a7c6e6d373b1f0,2021-06-03,510500,6.309,1086163,810673920.0,-0.21,2025-06-17 02:07:41.174,6.3302,6.2112,6.020933333333334,0.0762582755399146,0.06988198433212404,69.10569105691059,0.09486089538738804,-0.300195542154314,0.0048,0.0028,-0.0038,-0.0009,0.0131
